央视,#genre#
生活时尚,http://58.209.253.230:8888/rtp/239.49.8.175:6000
游戏风云,http://58.209.253.230:8888/rtp/239.49.8.176:6000
动漫秀场,http://58.209.253.230:8888/rtp/239.49.8.178:6000
乐游,http://58.209.253.230:8888/rtp/239.49.8.179:6000
都市剧场,http://58.209.253.230:8888/rtp/239.49.8.180:6000
魅力足球,http://58.209.253.230:8888/rtp/239.49.8.181:6000
欢笑剧场,http://58.209.253.230:8888/rtp/239.49.8.182:6000
北京纪实,http://58.209.253.230:8888/rtp/239.49.8.202:6000
金鹰纪实,http://58.209.253.230:8888/rtp/239.49.8.203:6000
北京纪实,http://124.65.3.44:20000/rtp/239.3.1.115:8000
卡酷少儿,http://124.65.3.44:20000/rtp/239.3.1.189:8000
北京纪实,http://124.65.3.44:20000/# rtp/239.3.1.243:8000
北京纪实,http://124.65.3.44:20000/# rtp/239.3.1.120:8000
北京纪实,http://124.65.3.44:20000/# rtp/239.3.1.121:8000
上海纪实,http://124.65.3.44:20000/rtp/239.3.1.212:8060
金鹰纪实,http://124.65.3.44:20000/rtp/239.3.1.58:8156
茶频道,http://124.65.3.44:20000/rtp/239.3.1.165:8001
快乐垂钓,http://124.65.3.44:20000/rtp/239.3.1.164:8001
嘉佳卡通,http://124.65.3.44:20000/rtp/239.3.1.147:9268
财富天下,http://124.65.3.44:20000/rtp/239.3.1.53:9136
金鹰卡通,http://124.65.3.44:20000/rtp/239.3.1.51:9252
金鹰纪实,http://61.173.95.145:4022/udp/239.45.1.45:5140
都市剧场,http://61.173.95.145:4022/udp/239.45.3.136:5140
金色频道,http://61.173.95.145:4022/udp/239.45.1.118:5140
欢笑剧场,http://61.173.95.145:4022/udp/239.45.3.196:5140
欢笑剧场,http://61.173.95.145:4022/udp/239.45.1.4:5140
乐游,http://61.173.95.145:4022/udp/239.45.3.135:5140
上海纪实,http://61.173.95.145:4022/udp/239.45.3.212:5140
东方影视,http://61.173.95.145:4022/udp/239.45.3.237:5140
第一财经,http://61.173.95.145:4022/udp/239.45.3.211:5140
五星体育,http://61.173.95.145:4022/udp/239.45.3.210:5140
哈哈炫动,http://61.173.95.145:4022/udp/239.45.1.55:5140
动漫秀场,http://61.173.95.145:4022/udp/239.45.3.134:5140
生活时尚,http://61.173.95.145:4022/udp/239.45.3.132:5140
游戏风云,http://61.173.95.145:4022/udp/239.45.3.131:5140
东方财经,http://61.173.95.145:4022/udp/239.45.1.119:5140
七彩戏剧,http://61.173.95.145:4022/udp/239.45.3.61:5140
法治天地,http://61.173.95.145:4022/udp/239.45.1.46:5140
金鹰卡通,http://61.173.95.145:4022/udp/239.45.3.118:5140
嘉佳卡通,http://61.173.95.145:4022/udp/239.45.1.48:5140
卡酷少儿,http://61.173.95.145:4022/udp/239.45.0.8:5140
北京纪实,http://61.173.95.145:4022/udp/239.45.1.14:5140
西部电影,http://219.145.20.123:8002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
齐鲁频道,http://112.235.200.85:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://222.173.134.150:8888/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://60.208.113.114:8001/newlive/live/hls/51/live.m3u8
齐鲁频道,http://112.235.200.61:9901/tsfile/live/1001_1.m3u8
辽宁北方,http://175.161.51.253:4000/rtp/232.0.0.151:1234
北京纪实,http://124.65.3.44:20000/rtp/239.3.1.115:8000
乐游,http://58.209.253.230:8888/rtp/239.49.1.173:6000
乐游,http://180.141.50.122:4022/udp/239.81.0.78:4056
动漫秀场,http://58.209.253.230:8888/rtp/239.49.8.178:6000
金鹰卡通,http://58.209.253.230:8888/rtp/239.49.9.23:6000
卡酷少儿,http://123.117.76.60:8182/rtp/239.3.1.189:8000
嘉佳卡通,http://110.179.81.164:8082/udp/239.1.1.68:8068
优漫卡通,http://222.189.51.62:8888/newlive/live/hls/56/live.m3u8
少儿动画,http://171.223.215.229:4000/udp/239.93.0.193:9000
卡酷少儿,http://111.207.22.10:8888/newlive/live/hls/56/live.m3u8
北京纪实,http://115.171.86.183:9901/tsfile/live/16033_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
上海纪实,http://111.225.114.162:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://36.96.38.246:8888/newlive/live/hls/55/live.m3u8
金鹰纪实,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8?
茶频道,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
快乐垂钓,http://121.19.134.153:808/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://113.195.13.183:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://58.53.154.26:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://222.71.189.186:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://123.52.43.144:8888/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://113.195.13.183:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
北京纪实,http://123.138.216.44:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://180.164.89.43:9901/tsfile/live/0107_11.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://61.172.255.69:3333/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://49.87.154.246:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://221.226.4.10:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
先锋乒羽,http://113.195.13.183:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,http://49.87.154.246:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://221.226.4.10:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://222.71.189.186:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://123.52.43.144:8888/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://112.6.117.141:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://112.235.200.85:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://222.173.134.150:8888/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://112.235.202.127:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://112.235.202.159:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁频道,http://112.235.202.250:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南梨园,http://123.182.208.248:8088/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://113.195.13.183:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://113.195.13.183:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
法治天地,http://180.164.89.43:9901/tsfile/live/0107_12.m3u8?key=txiptv&playlive=1&authid=0
法治天地,http://180.167.104.105:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
法治天地,http://221.226.4.10:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
法治天地,http://49.87.154.246:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://58.53.154.26:9901/tsfile/live/faacts/1013_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://180.167.104.105:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://61.170.164.195:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://58.209.253.230:8888/rtp/239.49.1.177:6000
哈哈炫动,http://180.167.104.105:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://61.170.164.195:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://61.172.255.69:3333/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
东方影视,http://180.167.104.105:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
第一财经,http://180.164.89.43:9901/tsfile/live/0107_10.m3u8?key=txiptv&playlive=1&authid=0
第一财经,http://180.167.104.105:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://49.87.154.246:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.103.216:9000/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.225.114.162:808/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.195.13.183:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://123.52.43.144:8888/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://223.159.11.75:8099/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰纪实,http://223.159.11.75:8099/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
西部电影,http://219.145.20.123:82/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
长影频道,http://119.54.4.205:9999/hls/28/index.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
卡酷少儿,http://123.182.208.248:8088/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://123.52.43.144:8888/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://111.161.149.171:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://113.195.13.183:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
生活时尚,http://120.41.125.130:8888/rtp/239.61.2.141:8834
生活时尚,http://222.217.124.147:8088/udp/239.81.0.75:4056
第一财经,http://58.209.253.230:8888/rtp/239.49.1.168:6000
上海纪实,http://124.65.3.44:20000/rtp/239.3.1.212:8060
嘉佳卡通,http://124.65.3.44:20000/rtp/239.3.1.147:9268
财富天下,http://124.65.3.44:20000/rtp/239.3.1.53:9136
金鹰卡通,http://124.65.3.44:20000/rtp/239.3.1.51:9252
生活时尚,http://171.223.215.229:4000/udp/239.93.42.29:5140
湖南电影,http://175.9.140.138:8888/udp/239.76.245.119:1234
湖南电影,http://175.9.140.138:8888/udp/239.76.253.106:9000
金鹰纪实,http://175.9.140.138:8888/udp/239.76.253.110:9000
长沙影视,http://175.9.140.138:8888/udp/239.76.252.204:9000
湖南电影,http://175.9.140.138:8888/udp/239.76.252.119:9000
金鹰卡通,http://175.9.140.138:8888/udp/239.76.252.120:9000
金鹰纪实,http://175.9.140.138:8888/udp/239.76.252.122:9000


IPTV数字,#genre#
萌宠TV,http://124.65.3.44:20000/rtp/239.3.1.102:8001
淘剧场,http://124.65.3.44:20000/rtp/239.3.1.95:8001
淘Baby,http://124.65.3.44:20000/rtp/239.3.1.238:8001
淘电影,http://124.65.3.44:20000/rtp/239.3.1.250:8001
淘精彩,http://124.65.3.44:20000/rtp/239.3.1.178:8001
动作影院,http://124.65.3.44:20000/rtp/239.3.1.92:4120
喜剧影院,http://124.65.3.44:20000/rtp/239.3.1.91:4120
经典电影,http://124.65.3.44:20000/rtp/239.3.1.195:9024
星影,http://124.65.3.44:20000/rtp/239.3.1.94:4120
光影,http://124.65.3.44:20000/rtp/239.3.1.84:4120
星光,http://171.223.215.229:4000/udp/239.93.0.139:5140
星空,http://171.223.215.229:4000/udp/239.93.1.171:5140
解密,http://124.65.3.44:20000/rtp/239.3.1.75:4120
军事,http://124.65.3.44:20000/rtp/239.3.1.76:4120
军旅,http://124.65.3.44:20000/rtp/239.3.1.68:4120
动画,http://124.65.3.44:20000/rtp/239.3.1.80:4120
台球,http://124.65.3.44:20000/rtp/239.3.1.85:4120
国学,http://124.65.3.44:20000/rtp/239.3.1.77:4120
墨宝,http://124.65.3.44:20000/rtp/239.3.1.83:4120
戏曲,http://124.65.3.44:20000/rtp/239.3.1.78:4120
武术,http://124.65.3.44:20000/rtp/239.3.1.87:4120
美人,http://124.65.3.44:20000/rtp/239.3.1.73:4120
美妆,http://124.65.3.44:20000/rtp/239.3.1.72:4120
足球,http://124.65.3.44:20000/rtp/239.3.1.89:4120
鉴赏,http://124.65.3.44:20000/rtp/239.3.1.82:4120
古装剧场,http://124.65.3.44:20000/rtp/239.3.1.69:4120
城市剧场,http://124.65.3.44:20000/rtp/239.3.1.67:4120
武侠剧场,http://124.65.3.44:20000/rtp/239.3.1.90:4120
音乐现场,http://124.65.3.44:20000/rtp/239.3.1.70:4120
全球大片,http://171.223.215.229:4000/udp/239.93.0.105:5140
热门剧场,http://171.223.215.229:4000/udp/239.93.0.140:5140
爱科幻,http://171.223.215.229:4000/udp/239.93.42.10:5140
爱院线,http://171.223.215.229:4000/udp/239.93.42.11:5140
爱生活,http://124.65.3.44:20000/rtp/239.3.1.86:4120
爱怀旧,http://171.223.215.229:4000/udp/239.93.42.21:5140
爱喜剧,http://171.223.215.229:4000/udp/239.93.42.9:5140
爱奇谈,http://171.223.215.229:4000/udp/239.93.42.22:5140
爱谍战,http://171.223.215.229:4000/udp/239.93.42.14:5140
爱经典,http://171.223.215.229:4000/udp/239.93.42.13:5140
爱悬疑,http://171.223.215.229:4000/udp/239.93.42.12:5140
爱青春,http://171.223.215.229:4000/udp/239.93.42.16:5140
爱都市,http://171.223.215.229:4000/udp/239.93.42.15:5140
爱幼教,http://171.223.215.229:4000/udp/239.93.42.17:5140
爱玩具,http://171.223.215.229:4000/udp/239.93.42.18:5140
爱动漫,http://171.223.215.229:4000/udp/239.93.42.23:5140
爱电竞,http://171.223.215.229:4000/udp/239.93.42.19:5140
爱赛车,http://171.223.215.229:4000/udp/239.93.42.20:5140
爱宠物,http://171.223.215.229:4000/udp/239.93.42.32:5140
热门综艺,http://171.223.215.229:4000/udp/239.93.0.151:5140
少儿天地,http://171.223.215.229:4000/udp/239.93.42.34:5140
环球旅游,http://171.223.215.229:4000/udp/239.93.42.31:5140
来钓鱼吧,http://171.223.215.229:4000/udp/239.93.42.8:5140
乐龄学堂,http://171.223.215.229:4000/udp/239.93.1.179:5140
天元围棋,http://61.240.228.5:8889/udp/228.1.1.72:6072
枫叶,http://180.167.104.105:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://123.160.233.118:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
大健康,http://124.65.3.44:20000/rtp/239.3.1.251:8001
中华特产,http://120.41.125.130:8888/rtp/239.61.3.72:9950
生态环境,http://110.179.81.164:8082/udp/239.1.1.110:8110
四海钓鱼,http://110.179.81.164:8082/udp/239.1.1.111:8111
港剧风云,http://58.209.253.230:8888/rtp/239.49.1.201:6000
热播剧场,http://124.65.3.44:20000/rtp/239.3.1.194:9020
优优宝贝,http://144.52.199.166:8888/udp/239.21.2.41:5002
优优宝贝,http://110.179.81.164:8082/udp/239.1.1.114:8114
环球奇观,http://110.179.81.164:8082/udp/239.1.1.98:8098
国学频道,http://171.120.218.226:8082/rtp/226.0.2.116:8840
天下收藏,http://171.120.218.226:8082/rtp/226.0.2.124:8904
金色夕阳,http://175.4.81.164:8888/udp/239.76.254.43:9000
车迷频道,http://110.179.81.164:8082/udp/239.1.1.109:8109
少儿动画,http://180.141.50.122:4022/udp/239.81.0.82:4056
好学生,http://124.65.3.44:20000/rtp/239.3.1.81:4120
大爱四川,http://171.223.215.229:4000/udp/239.93.1.110:5140
大爱旅游,http://171.223.215.229:4000/udp/239.93.42.70:5140
大爱生活,http://171.223.215.229:4000/udp/239.93.42.71:5140
大爱时尚,http://171.223.215.229:4000/udp/239.93.42.72:5140
优优宝贝,http://120.41.125.130:8888/rtp/239.61.3.70:9938
环球旅游,http://120.41.125.130:8888/rtp/239.61.3.66:9914
生态环境,http://120.41.125.130:8888/rtp/239.61.3.68:9926
四海钓鱼,http://120.41.125.130:8888/rtp/239.61.3.69:9932
家庭理财,http://120.41.125.130:8888/rtp/239.61.3.67:9920
车迷频道,http://120.41.125.130:8888/rtp/239.61.3.64:9902
环球奇观,http://171.116.15.2:8085/rtp/226.0.2.111:8800
国学频道,http://171.116.15.2:8085/rtp/226.0.2.116:8840
优优宝贝,http://171.116.15.2:8085/rtp/226.0.2.119:8864
生态环境,http://171.116.15.2:8085/rtp/226.0.2.120:8872
天下收藏,http://171.116.15.2:8085/rtp/226.0.2.124:8904
环球旅游,http://171.116.15.2:8085/rtp/226.0.2.127:8928
中华特产,http://171.116.15.2:8085/rtp/226.0.2.128:8936
家庭理财,http://171.116.15.2:8085/rtp/226.0.2.129:8944
百姓健康,http://171.116.15.2:8085/rtp/226.0.2.132:8968
中华特产,http://61.240.228.5:8889/udp/228.1.1.70:6070
都市剧场,http://61.240.228.5:8889/udp/228.1.1.78:6078
少儿动画,http://219.151.249.199:8888/rtp/235.254.198.116:1740
魅力时尚,http://219.151.249.199:8888/rtp/235.254.198.115:1736
收视指南,http://219.151.249.199:8888/rtp/235.254.198.112:1724
热播剧场,http://219.151.249.199:8888/rtp/235.254.198.113:1728
经典电影,http://219.151.249.199:8888/rtp/235.254.198.114:1732
城市剧场,http://219.151.249.199:8888/rtp/235.254.198.74:1572
军旅剧场,http://219.151.249.199:8888/rtp/235.254.198.75:1576
古装剧场,http://219.151.249.199:8888/rtp/235.254.198.76:1580
音乐现场,http://219.151.249.199:8888/rtp/235.254.198.77:1584
地理,http://219.151.249.199:8888/rtp/235.254.198.78:1588
美妆,http://219.151.249.199:8888/rtp/235.254.198.79:1592
美人,http://219.151.249.199:8888/rtp/235.254.198.80:1596
精选,http://219.151.249.199:8888/rtp/235.254.198.81:1600
解密,http://219.151.249.199:8888/rtp/235.254.198.82:1604
军事,http://219.151.249.199:8888/rtp/235.254.198.83:1608
国学,http://219.151.249.199:8888/rtp/235.254.198.84:1612
戏曲,http://219.151.249.199:8888/rtp/235.254.198.85:1616
早期教育,http://219.151.249.199:8888/rtp/235.254.198.86:1620
动画,http://219.151.249.199:8888/rtp/235.254.198.87:1624
精彩导视,http://219.151.249.199:8888/rtp/235.254.196.101:1162
好学生,http://219.151.249.199:8888/rtp/235.254.198.88:1628
鉴赏,http://219.151.249.199:8888/rtp/235.254.198.89:1632
墨宝,http://219.151.249.199:8888/rtp/235.254.198.90:1636
光影,http://219.151.249.199:8888/rtp/235.254.198.91:1640
台球,http://219.151.249.199:8888/rtp/235.254.198.92:1644
爱生活,http://219.151.249.199:8888/rtp/235.254.198.93:1648
武术,http://219.151.249.199:8888/rtp/235.254.198.94:1652
高网,http://219.151.249.199:8888/rtp/235.254.198.95:1656
足球,http://219.151.249.199:8888/rtp/235.254.198.96:1660
武侠剧场,http://219.151.249.199:8888/rtp/235.254.198.97:1664
喜剧影院,http://219.151.249.199:8888/rtp/235.254.198.98:1668
动作影院,http://219.151.249.199:8888/rtp/235.254.198.99:1672
家庭影院,http://219.151.249.199:8888/rtp/235.254.198.100:1676
星影,http://219.151.249.199:8888/rtp/235.254.198.101:1680
曲艺大观,http://124.115.207.92:8081/rtp/239.111.205.31:5140
生态环境,http://124.115.207.92:8081/rtp/239.111.205.60:5140
环球旅游,http://124.115.207.92:8081/rtp/239.111.205.61:5140
优优宝贝,http://124.115.207.92:8081/rtp/239.111.205.62:5140
收视指南,http://222.217.124.147:8088/udp/239.81.0.86:4056
经典电影,http://222.217.124.147:8088/udp/239.81.0.84:4056
热播剧场,http://222.217.124.147:8088/udp/239.81.0.85:4056
都市剧场,http://222.217.124.147:8088/udp/239.81.0.81:4056
魅力时尚,http://222.217.124.147:8088/udp/239.81.0.83:4056
全球大片,http://58.209.253.230:8888/rtp/239.49.1.118:6000
星光,http://58.209.253.230:8888/rtp/239.49.1.197:6000
热门剧场,http://58.209.253.230:8888/rtp/239.49.1.198:6000
港剧风云,http://58.209.253.230:8888/rtp/239.49.1.201:6000
青春动漫,http://58.209.253.230:8888/rtp/239.49.1.212:6000
宝宝动画,http://58.209.253.230:8888/rtp/239.49.1.213:6000
早期教育,http://58.209.253.230:8888/rtp/239.49.8.189:6000
淘电影,http://124.65.3.44:20000/rtp/239.3.1.250:8001
星影,http://124.65.3.44:20000/rtp/239.3.1.94:4120
动作影院,http://124.65.3.44:20000/rtp/239.3.1.92:4120
光影,http://124.65.3.44:20000/rtp/239.3.1.84:4120
喜剧影院,http://124.65.3.44:20000/rtp/239.3.1.91:4120
家庭影院,http://124.65.3.44:20000/rtp/239.3.1.93:4120
精选,http://124.65.3.44:20000/rtp/239.3.1.74:4120
经典电影,http://124.65.3.44:20000/rtp/239.3.1.195:9024
地理,http://124.65.3.44:20000/rtp/239.3.1.71:4120
萌宠TV,http://124.65.3.44:20000/rtp/239.3.1.102:8001
少儿动画,http://124.65.3.44:20000/rtp/239.3.1.199:9000
热播剧场,http://124.65.3.44:20000/rtp/239.3.1.194:9020
解密,http://124.65.3.44:20000/rtp/239.3.1.75:4120
军事,http://124.65.3.44:20000/rtp/239.3.1.76:4120
军旅剧场,http://124.65.3.44:20000/rtp/239.3.1.68:4120
动画,http://124.65.3.44:20000/rtp/239.3.1.80:4120
古装剧场,http://124.65.3.44:20000/rtp/239.3.1.69:4120
台球,http://124.65.3.44:20000/rtp/239.3.1.85:4120
国学,http://124.65.3.44:20000/rtp/239.3.1.77:4120
